,in_prod_name,pro_status_cd,status_list,category,3,5,12,no_numbers
135,FPSFJCB-D25-L152-F19-M10-B16-N6-SC20,203-39-11-40-4-431-3-430-10-202-12-13,"['203', '39', '11', '40', '4', '431', '3', '430', '10', '202', '12', '13']",2,1,0,1,FPSFJCB-D-L-F-M-B-N-SC
136,FPSFJCB-D25-L153-F19-M10-B16-N6-SC20,203-430-13-431-40-12-3-4-10-11-39-202,"['203', '430', '13', '431', '40', '12', '3', '4', '10', '11', '39', '202']",2,1,0,1,FPSFJCB-D-L-F-M-B-N-SC
137,FPSFJCB-D8-L160-F10-M6-B8-N5,10-202-39-3-40-203-11-4,"['10', '202', '39', '3', '40', '203', '11', '4']",2,1,0,0,FPSFJCB-D-L-F-M-B-N
138,FPSFJCB-D8-L79.5-F9-M5-B7-N5,4-39-10-3-202-40-203-11,"['4', '39', '10', '3', '202', '40', '203', '11']",2,1,0,0,FPSFJCB-D-L.-F-M-B-N
139,FPSFJCC-D15-L75-F20-M6-B18-T30-N8-S15,3-39-203-4-202-10-11-40,"['3', '39', '203', '4', '202', '10', '11', '40']",2,1,0,0,FPSFJCC-D-L-F-M-B-T-N-S
140,FPSFJCC-D6-L20-F10-M5-B8-T15-N5-S13,3-4-39-40-11-10-202-203,"['3', '4', '39', '40', '11', '10', '202', '203']",2,1,0,0,FPSFJCC-D-L-F-M-B-T-N-S
141,FPSFJCC-D6-L20-F9-M4-B7-T30-N6-S30-SC5,3-40-13-10-39-11-202-12-431-203-430-4,"['3', '40', '13', '10', '39', '11', '202', '12', '431', '203', '430', '4']",2,1,0,1,FPSFJCC-D-L-F-M-B-T-N-S-SC
142,FPSFJCE-D16-L75-F25-M12-B17-T19-N8-Q12,203-10-39-11-40-202-4-3,"['203', '10', '39', '11', '40', '202', '4', '3']",2,1,0,0,FPSFJCE-D-L-F-M-B-T-N-Q
143,FPSFJCF-D8-L163.5-F12-M8-B12-U3-SC50,10-4-39-203-3-12-430-202-13-431-11-40,"['10', '4', '39', '203', '3', '12', '430', '202', '13', '431', '11', '40']",2,1,0,1,FPSFJCF-D-L.-F-M-B-U-SC
144,FPSFJCG-D8-L20-F10-M5-B8,10-203-202-39-11-40-3,"['10', '203', '202', '39', '11', '40', '3']",2,1,0,0,FPSFJCG-D-L-F-M-B
145,FPSFJCT-D12-L54-F17-M6-B10-Z5-SC5,13-202-40-203-3-39-11-10-431-4-12-430,"['13', '202', '40', '203', '3', '39', '11', '10', '431', '4', '12', '430']",2,1,0,1,FPSFJCT-D-L-F-M-B-Z-SC
146,FPSFJCT-D12-L54-F17-M6-B10-Z5-SC5,11-39-203-12-4-40-430-431-13-202-10-3,"['11', '39', '203', '12', '4', '40', '430', '431', '13', '202', '10', '3']",2,1,0,1,FPSFJCT-D-L-F-M-B-Z-SC
147,FPSFJCT-D16-L148-F12-M8-B9-Z10-SC5,3-203-10-202-11-40-39-13-431-12-430,"['3', '203', '10', '202', '11', '40', '39', '13', '431', '12', '430']",2,1,0,1,FPSFJCT-D-L-F-M-B-Z-SC
148,FPSFJCT-D16-L80-F12-M10-B9-Z10,10-39-202-40-3-11-4-203,"['10', '39', '202', '40', '3', '11', '4', '203']",2,1,0,0,FPSFJCT-D-L-F-M-B-Z
149,FPSFJCT-D8-L110-F12-M6-B10-Z5,202-11-40-4-39-3-10-203,"['202', '11', '40', '4', '39', '3', '10', '203']",2,1,0,0,FPSFJCT-D-L-F-M-B-Z
150,FPSFJDA-D20-L150-F20-P8,40-203-11-3-202-4-10-39,"['40', '203', '11', '3', '202', '4', '10', '39']",2,1,0,0,FPSFJDA-D-L-F-P
151,FPSFJDC-D6-L50-F5-T10-N4-S8-P4,40-202-203-11-10-39,"['40', '202', '203', '11', '10', '39']",2,0,0,0,FPSFJDC-D-L-F-T-N-S-P
152,FPSFJDD-D12-L598-F7-T7-P10-Q10,3-4-202-203-10-39-40-11,"['3', '4', '202', '203', '10', '39', '40', '11']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
153,FPSFJDD-D12-L598-F7-T7-P10-Q10,39-10-3-40-202-203-11-4,"['39', '10', '3', '40', '202', '203', '11', '4']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
154,FPSFJDD-D15-L52-F5-T5-P10-Q10,202-40-203-11-3-39-10-4,"['202', '40', '203', '11', '3', '39', '10', '4']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
155,FPSFJDD-D15-L52-F5-T5-P10-Q10,203-10-39-202-40-11-3-4,"['203', '10', '39', '202', '40', '11', '3', '4']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
156,FPSFJDD-D15-L52-F5-T5-P10-Q10,202-10-40-11-203-3-39-4,"['202', '10', '40', '11', '203', '3', '39', '4']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
157,FPSFJDD-D50-L546-F11-T11-P20-Q20,202-40-4-11-203-39-3-10,"['202', '40', '4', '11', '203', '39', '3', '10']",2,1,0,0,FPSFJDD-D-L-F-T-P-Q
158,FPSFJEA-D12-L100-F50-M6-P10,202-10-4-3-40-11-203-39,"['202', '10', '4', '3', '40', '11', '203', '39']",2,1,0,0,FPSFJEA-D-L-F-M-P
159,FPSFJEA-D30-L870-F2-M5-P20,11-4-202-39-40-203-10-3,"['11', '4', '202', '39', '40', '203', '10', '3']",2,1,0,0,FPSFJEA-D-L-F-M-P
160,FPSFJEC-D16-L750-F12-M5-T38-N12-S33-P8,39-202-11-10-40-203-3-4,"['39', '202', '11', '10', '40', '203', '3', '4']",2,1,0,0,FPSFJEC-D-L-F-M-T-N-S-P
161,FPSFJEC-D40-L329-F31-M24-T65-N30-S60-P30,3-4-11-39-202-10-203-40,"['3', '4', '11', '39', '202', '10', '203', '40']",2,1,0,0,FPSFJEC-D-L-F-M-T-N-S-P
162,FPSFJEE-D20-L123-F27.5-M8-T14-N8-P16-Q16,11-10-40-203-202-4-3-39,"['11', '10', '40', '203', '202', '4', '3', '39']",2,1,0,0,FPSFJEE-D-L-F.-M-T-N-P-Q
163,FPSFJEE-D25-L57-F7-M8-T7-N8-P12-Q12,40-39-10-11-203-202-3-4,"['40', '39', '10', '11', '203', '202', '3', '4']",2,1,0,0,FPSFJEE-D-L-F-M-T-N-P-Q
164,FPSFJEE-D25-L57-F7-M8-T7-N8-P12-Q12,39-40-4-11-3,"['39', '40', '4', '11', '3']",0,1,0,0,FPSFJEE-D-L-F-M-T-N-P-Q
165,FPSFJEF-D12-L166.5-F9-M5-U10-P8-WSC2-X2,202-13-11-491-3-10-490-203-12-39-40,"['202', '13', '11', '491', '3', '10', '490', '203', '12', '39', '40']",2,1,0,1,FPSFJEF-D-L.-F-M-U-P-WSC-X
166,FPSFJFB-D25-L1100-H10-N8,39-40-203-11-10-202,"['39', '40', '203', '11', '10', '202']",2,0,0,0,FPSFJFB-D-L-H-N
167,FPSFJFB-D6-L86-H2-N3,11-4-40-203-202-10-39-3,"['11', '4', '40', '203', '202', '10', '39', '3']",2,1,0,0,FPSFJFB-D-L-H-N
168,FPSFJFC-D40-L115-T19.5-QMC30-S10-H5,4-3-40-10-39-11-203-202,"['4', '3', '40', '10', '39', '11', '203', '202']",2,1,0,0,FPSFJFC-D-L-T.-QMC-S-H
169,FPSFJFE-D30-L95-T10-N10-H10-Q25,39-40-11-203-4-3-202-10,"['39', '40', '11', '203', '4', '3', '202', '10']",2,1,0,0,FPSFJFE-D-L-T-N-H-Q
170,FPSFJFF-D15-L199-H8-U8,200-201-10-40-39-11-202-203,"['200', '201', '10', '40', '39', '11', '202', '203']",3,0,0,0,FPSFJFF-D-L-H-U
171,FPSFJFF-D40-L137-H5-U5,202-203-11-10-4-3-40-39,"['202', '203', '11', '10', '4', '3', '40', '39']",2,1,0,0,FPSFJFF-D-L-H-U
172,FPSFJFF-D6-L24-H3-U3,202-203-10-39-4-3-11-40,"['202', '203', '10', '39', '4', '3', '11', '40']",2,1,0,0,FPSFJFF-D-L-H-U
173,FPSFJFF-D6-L33-H9-U2,3-40-202-10-39-4-11-203,"['3', '40', '202', '10', '39', '4', '11', '203']",2,1,0,0,FPSFJFF-D-L-H-U
174,FPSFJGB-D12-L44-N5,203-11-202-10-3-40-39,"['203', '11', '202', '10', '3', '40', '39']",2,1,0,0,FPSFJGB-D-L-N
175,FPSFJGB-D12-L44-N5,202-3-11-203-10-39-40,"['202', '3', '11', '203', '10', '39', '40']",2,1,0,0,FPSFJGB-D-L-N
176,FPSFJGB-D8-L29-N4,40-202-39-203-10-11,"['40', '202', '39', '203', '10', '11']",2,0,0,0,FPSFJGB-D-L-N
177,FPSFJGC-D16-L90-T15-QMC6-S12,40-4-3-39-10-11-203-202,"['40', '4', '3', '39', '10', '11', '203', '202']",2,1,0,0,FPSFJGC-D-L-T-QMC-S
178,FPSFJGC-D20-L154-T15-N8-S12,11-3-203-40-10-202-39-4,"['11', '3', '203', '40', '10', '202', '39', '4']",2,1,0,0,FPSFJGC-D-L-T-N-S
179,FPSFJHA-D20-L70-M4-R8,3-39-11-202-10-203-4-40,"['3', '39', '11', '202', '10', '203', '4', '40']",2,1,0,0,FPSFJHA-D-L-M-R
180,FPSFJHH-D25-L325-M8-N8-R13-W13,203-11-40-39-3-10-202,"['203', '11', '40', '39', '3', '10', '202']",2,1,0,0,FPSFJHH-D-L-M-N-R-W
181,FPSFJHH-D30-L338-M6-N6-R16-W16,10-40-4-202-203-3-39-11,"['10', '40', '4', '202', '203', '3', '39', '11']",2,1,0,0,FPSFJHH-D-L-M-N-R-W
182,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,202-4-430-10-3-39-13-12-40-203-11-431,"['202', '4', '430', '10', '3', '39', '13', '12', '40', '203', '11', '431']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
183,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,11-3-202-4-203-10-40-430-12-431-13-39,"['11', '3', '202', '4', '203', '10', '40', '430', '12', '431', '13', '39']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
184,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,4-202-3-11-203-10-40-39-430-12-431-13,"['4', '202', '3', '11', '203', '10', '40', '39', '430', '12', '431', '13']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
185,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,10-202-4-11-203-3-39-12-40-431-13-430,"['10', '202', '4', '11', '203', '3', '39', '12', '40', '431', '13', '430']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
186,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,11-202-4-203-3-10-13-431-12-40-39-430,"['11', '202', '4', '203', '3', '10', '13', '431', '12', '40', '39', '430']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
187,FPSFJTC-D16-L60-T12-N12-S7-J10-SC12,430-4-39-11-203-10-12-13-202-431-40-3,"['430', '4', '39', '11', '203', '10', '12', '13', '202', '431', '40', '3']",2,1,0,1,FPSFJTC-D-L-T-N-S-J-SC
188,FPSSFJAB-D10-L125-N4,3-4-11-10-202-203-40-39,"['3', '4', '11', '10', '202', '203', '40', '39']",2,1,0,0,FPSSFJAB-D-L-N
189,FPSSFJAB-D10-L125-N4,3-10-203-11-202-4-39-40,"['3', '10', '203', '11', '202', '4', '39', '40']",2,1,0,0,FPSSFJAB-D-L-N
190,FPSSFJAB-D10-L85-N6,203-11-39-10-202-40,"['203', '11', '39', '10', '202', '40']",2,0,0,0,FPSSFJAB-D-L-N
191,FPSSFJAB-D20-L116-N10-SC86,202-11-10-203-39-13-431-12-430-40,"['202', '11', '10', '203', '39', '13', '431', '12', '430', '40']",2,0,0,1,FPSSFJAB-D-L-N-SC
192,FPSSFJBA-D12-L150-M6,11-4-202-10-39-203-3-40,"['11', '4', '202', '10', '39', '203', '3', '40']",2,1,0,0,FPSSFJBA-D-L-M
193,FPSSFJBA-D12-L150-M6,203-40-39-11-202-10-3-4,"['203', '40', '39', '11', '202', '10', '3', '4']",2,1,0,0,FPSSFJBA-D-L-M
194,FPSSFJBA-D12-L150-M6,10-4-202-3-203-39-40-11,"['10', '4', '202', '3', '203', '39', '40', '11']",2,1,0,0,FPSSFJBA-D-L-M
195,FPSSFJBA-D20-L180-M5,40-203-11-10-202-39-4-3,"['40', '203', '11', '10', '202', '39', '4', '3']",2,1,0,0,FPSSFJBA-D-L-M
196,FPSSFJBA-D25-L350-M12,203-11-202-3-40-10-39,"['203', '11', '202', '3', '40', '10', '39']",2,1,0,0,FPSSFJBA-D-L-M
197,FPSSFJBB-D10-L80-M5-N5,39-40-11-201-10-200,"['39', '40', '11', '201', '10', '200']",1,0,0,0,FPSSFJBB-D-L-M-N
198,FPSSFJBB-D10-L80-M5-N5,39-40-11-10-200-201,"['39', '40', '11', '10', '200', '201']",1,0,0,0,FPSSFJBB-D-L-M-N
199,FPSSFJBB-D15-L96-M8-N8,202-39-40-3-10-11-203-4,"['202', '39', '40', '3', '10', '11', '203', '4']",2,1,0,0,FPSSFJBB-D-L-M-N
200,FPSSFJBB-D16-L240-M6-N6,10-39-40-203-3-4-202-11,"['10', '39', '40', '203', '3', '4', '202', '11']",2,1,0,0,FPSSFJBB-D-L-M-N
201,FPSSFJBB-D16-L490-M8-N8,10-4-202-11-39-40-203-3,"['10', '4', '202', '11', '39', '40', '203', '3']",2,1,0,0,FPSSFJBB-D-L-M-N
202,FPSSFJBB-D20-L500-M6-N6,4-39-11-203-10-202-40-3,"['4', '39', '11', '203', '10', '202', '40', '3']",2,1,0,0,FPSSFJBB-D-L-M-N
203,FPSSFJBB-D20-L500-M6-N6,203-40-3-4-202-10-39-11,"['203', '40', '3', '4', '202', '10', '39', '11']",2,1,0,0,FPSSFJBB-D-L-M-N
204,FPSSFJBB-D20-L500-M6-N6,3-40-4-202-10-203-39-11,"['3', '40', '4', '202', '10', '203', '39', '11']",2,1,0,0,FPSSFJBB-D-L-M-N
205,FPSSFJBB-D25-L144-M12-N20,203-10-4-202-3-40-11-39,"['203', '10', '4', '202', '3', '40', '11', '39']",2,1,0,0,FPSSFJBB-D-L-M-N
206,FPSSFJBB-D8-L80-M3-N3,3-11-4-10-202-203-39-40,"['3', '11', '4', '10', '202', '203', '39', '40']",2,1,0,0,FPSSFJBB-D-L-M-N
207,FPSSFJBC-D10-L60-M6-T10-N8-S7,203-4-10-202-11-40-3-39,"['203', '4', '10', '202', '11', '40', '3', '39']",2,1,0,0,FPSSFJBC-D-L-M-T-N-S
208,FPSSFJBG-D10-L24-M6,10-203-40-39-3-202-11,"['10', '203', '40', '39', '3', '202', '11']",2,1,0,0,FPSSFJBG-D-L-M
209,FPSSFJBG-D16-L110-M8,4-11-203-3-39-40-10-202,"['4', '11', '203', '3', '39', '40', '10', '202']",2,1,0,0,FPSSFJBG-D-L-M
210,FPSSFJBG-D16-L110-M8,10-3-40-39-203-4-202-11,"['10', '3', '40', '39', '203', '4', '202', '11']",2,1,0,0,FPSSFJBG-D-L-M
211,FPSSFJBG-D16-L110-M8,4-11-3-203-39-40-202-10,"['4', '11', '3', '203', '39', '40', '202', '10']",2,1,0,0,FPSSFJBG-D-L-M
212,FPSSFJBG-D16-L145-M8,39-40-10-202-11-203,"['39', '40', '10', '202', '11', '203']",2,0,0,0,FPSSFJBG-D-L-M
213,FPSSFJBG-D16-L145-M8,10-40-202-11-203-39,"['10', '40', '202', '11', '203', '39']",2,0,0,0,FPSSFJBG-D-L-M
214,FPSSFJBG-D16-L145-M8,40-39-11,"['40', '39', '11']",0,0,0,0,FPSSFJBG-D-L-M
215,FPSSFJBT-D16-L125-M8-Z10-SC0,10-430-202-11-12-431-3-203-13-4-40-39,"['10', '430', '202', '11', '12', '431', '3', '203', '13', '4', '40', '39']",2,1,0,1,FPSSFJBT-D-L-M-Z-SC
216,FPSSFJBT-D20-L48-M6-Z10,11-39-10-202-4-203-40-3,"['11', '39', '10', '202', '4', '203', '40', '3']",2,1,0,0,FPSSFJBT-D-L-M-Z
217,FPSSFJCA-D8-L25-F8-M3-B6,202-10-40-4-3-39-203-11,"['202', '10', '40', '4', '3', '39', '203', '11']",2,1,0,0,FPSSFJCA-D-L-F-M-B
218,FPSSFJCT-D20-L30-F9.5-PMC6-B7-Z10,203-11-202-39-4-10-3-40,"['203', '11', '202', '39', '4', '10', '3', '40']",2,1,0,0,FPSSFJCT-D-L-F.-PMC-B-Z
219,FPSSFJCT-D6-L75-F15-M4-B10-Z5,4-3-39-203-40-202-10-11,"['4', '3', '39', '203', '40', '202', '10', '11']",2,1,0,0,FPSSFJCT-D-L-F-M-B-Z
220,FPSSFJCT-D6-L95-F15-M4-B10-Z5,10-39-3-11-4-203-40-202,"['10', '39', '3', '11', '4', '203', '40', '202']",2,1,0,0,FPSSFJCT-D-L-F-M-B-Z
221,FPSSFJDA-D6-L80-F20-P5,11-39-40-10-202-4-203-3,"['11', '39', '40', '10', '202', '4', '203', '3']",2,1,0,0,FPSSFJDA-D-L-F-P
222,FPSSFJEC-D10-L450-F10-M4-T8-N4-S5-P8,3-4-202-203-11-40-39-10,"['3', '4', '202', '203', '11', '40', '39', '10']",2,1,0,0,FPSSFJEC-D-L-F-M-T-N-S-P
223,FPSSFJEC-D10-L450-F10-M4-T8-N4-S5-P8,202-203-3-10-11-4-39-40,"['202', '203', '3', '10', '11', '4', '39', '40']",2,1,0,0,FPSSFJEC-D-L-F-M-T-N-S-P
224,FPSSFJEC-D10-L450-F10-M4-T8-N4-S5-P8,203-4-10-202-11-3-39-40,"['203', '4', '10', '202', '11', '3', '39', '40']",2,1,0,0,FPSSFJEC-D-L-F-M-T-N-S-P
225,FPSSFJEC-D10-L450-F10-M4-T8-N4-S5-P8,3-4-11-40-39,"['3', '4', '11', '40', '39']",0,1,0,0,FPSSFJEC-D-L-F-M-T-N-S-P
226,FPSSFJFB-D6-L38-H2-N3,39-40-4-11-202-10-3-203,"['39', '40', '4', '11', '202', '10', '3', '203']",2,1,0,0,FPSSFJFB-D-L-H-N
227,FPSSFJFF-D20-L579-H7-U7-LKC-WSC100-X100,4-10-3-203-11-202-12-490-39-13-40-491,"['4', '10', '3', '203', '11', '202', '12', '490', '39', '13', '40', '491']",2,1,0,1,FPSSFJFF-D-L-H-U-LKC-WSC-X
228,FPSSFJFF-D6-L81-H2-U2-LKC,39-40-4-10-203-11-3-202,"['39', '40', '4', '10', '203', '11', '3', '202']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
229,FPSSFJFF-D6-L81-H2-U2-LKC,40-39-202-3-11-4-10-203,"['40', '39', '202', '3', '11', '4', '10', '203']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
230,FPSSFJFF-D6-L81-H2-U2-LKC,40-39-203-202-4-11-10-3,"['40', '39', '203', '202', '4', '11', '10', '3']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
231,FPSSFJFF-D6-L81-H2-U2-LKC,39-40-202-4-11-10-203-3,"['39', '40', '202', '4', '11', '10', '203', '3']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
232,FPSSFJFF-D6-L81-H2-U2-LKC,40-39-4-3-11-202-203-10,"['40', '39', '4', '3', '11', '202', '203', '10']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
233,FPSSFJFF-D6-L81-H2-U2-LKC,40-39-11-203-3-202-10-4,"['40', '39', '11', '203', '3', '202', '10', '4']",2,1,0,0,FPSSFJFF-D-L-H-U-LKC
234,FSFJAA-D10-L175,3-4-204-40-11-205-39-10,"['3', '4', '204', '40', '11', '205', '39', '10']",4,1,0,0,FSFJAA-D-L
235,FSFJAA-D10-L175,4-3-205-11-40-39-204-10,"['4', '3', '205', '11', '40', '39', '204', '10']",4,1,0,0,FSFJAA-D-L
236,FSFJAA-D10-L175,201-40-11-10-39-200,"['201', '40', '11', '10', '39', '200']",1,0,0,0,FSFJAA-D-L
237,FSFJAA-D10-L85,3-4-40-39-205-11-10-204,"['3', '4', '40', '39', '205', '11', '10', '204']",4,1,0,0,FSFJAA-D-L
238,FSFJAA-D12-L100,39-40-201-10-11-200,"['39', '40', '201', '10', '11', '200']",1,0,0,0,FSFJAA-D-L
239,FSFJAA-D12-L400,200-11-201-10-39-40,"['200', '11', '201', '10', '39', '40']",1,0,0,0,FSFJAA-D-L
240,FSFJAA-D15-L45,3-4-11-205-204-10-40-39,"['3', '4', '11', '205', '204', '10', '40', '39']",4,1,0,0,FSFJAA-D-L
241,FSFJAA-D15-L45,4-3-11-10-204-205-40-39,"['4', '3', '11', '10', '204', '205', '40', '39']",4,1,0,0,FSFJAA-D-L
242,FSFJAA-D16-L390,10-11-201-200-39-40,"['10', '11', '201', '200', '39', '40']",1,0,0,0,FSFJAA-D-L
243,FSFJAA-D16-L390,11-201-200-10-39-40,"['11', '201', '200', '10', '39', '40']",1,0,0,0,FSFJAA-D-L
244,FSFJAA-D16-L390,10-11-202-3-203-39-40,"['10', '11', '202', '3', '203', '39', '40']",2,1,0,0,FSFJAA-D-L
245,FSFJAA-D16-L390,201-11-10-200-39-40,"['201', '11', '10', '200', '39', '40']",1,0,0,0,FSFJAA-D-L
246,FSFJAA-D16-L400,40-39-203-11-4-3-10-202,"['40', '39', '203', '11', '4', '3', '10', '202']",2,1,0,0,FSFJAA-D-L
247,FSFJAA-D16-L47,11-203-39-3-10-40-202,"['11', '203', '39', '3', '10', '40', '202']",2,1,0,0,FSFJAA-D-L
248,FSFJAA-D16-L47,203-10-40-39-11-202-4-3,"['203', '10', '40', '39', '11', '202', '4', '3']",2,1,0,0,FSFJAA-D-L
249,FSFJAA-D18-L400,3-4-202-10-203-11-39-40,"['3', '4', '202', '10', '203', '11', '39', '40']",2,1,0,0,FSFJAA-D-L
250,FSFJAA-D20-L48,4-3-203-202-39-40-11-10,"['4', '3', '203', '202', '39', '40', '11', '10']",2,1,0,0,FSFJAA-D-L
251,FSFJAA-D20-L48,39-203-11-4-40-10-202-3,"['39', '203', '11', '4', '40', '10', '202', '3']",2,1,0,0,FSFJAA-D-L
252,FSFJAA-D20-L850,11-10-4-3-40-39-203-202,"['11', '10', '4', '3', '40', '39', '203', '202']",2,1,0,0,FSFJAA-D-L
253,FSFJAA-D25-L285,3-4-40-11-39,"['3', '4', '40', '11', '39']",0,1,0,0,FSFJAA-D-L
254,FSFJAA-D25-L285,39-10-3-11-4-40-203-202,"['39', '10', '3', '11', '4', '40', '203', '202']",2,1,0,0,FSFJAA-D-L
255,FSFJAA-D8-L90,200-11-10-201-39-40,"['200', '11', '10', '201', '39', '40']",1,0,0,0,FSFJAA-D-L
256,FSFJAB-D12-L500-N8,40-39-10-203-202-4-3-11,"['40', '39', '10', '203', '202', '4', '3', '11']",2,1,0,0,FSFJAB-D-L-N
257,FSFJAB-D15-L160-N8-SC100,12-13-430-431-4-3-11-10-203-202-40-39,"['12', '13', '430', '431', '4', '3', '11', '10', '203', '202', '40', '39']",2,1,0,1,FSFJAB-D-L-N-SC
258,FSFJAB-D15-L500-N8-SC250,11-202-10-203-4-3-40-431-12-39-13-430,"['11', '202', '10', '203', '4', '3', '40', '431', '12', '39', '13', '430']",2,1,0,1,FSFJAB-D-L-N-SC
259,FSFJAB-D30-L236-N8,203-10-40-11-39-4-3-202,"['203', '10', '40', '11', '39', '4', '3', '202']",2,1,0,0,FSFJAB-D-L-N
260,FSFJAB-D30-L236-N8,4-202-10-3-203-11-39-40,"['4', '202', '10', '3', '203', '11', '39', '40']",2,1,0,0,FSFJAB-D-L-N
261,FSFJAB-D40-L710-N10,3-4-202-39-40-203-11-10,"['3', '4', '202', '39', '40', '203', '11', '10']",2,1,0,0,FSFJAB-D-L-N
262,FSFJAB-D8-L24.5-N4-LKC,11-39-40-201-10-200,"['11', '39', '40', '201', '10', '200']",1,0,0,0,FSFJAB-D-L.-N-LKC
263,FSFJAH-D40-L530-N8-W16,4-203-11-202-10-40-39-3,"['4', '203', '11', '202', '10', '40', '39', '3']",2,1,0,0,FSFJAH-D-L-N-W
264,FSFJBA-D12-L180-M8,202-203-11-10-39-40-3-4,"['202', '203', '11', '10', '39', '40', '3', '4']",2,1,0,0,FSFJBA-D-L-M
265,FSFJBA-D20-L240-M10,11-10-39-4-3-40-203-202,"['11', '10', '39', '4', '3', '40', '203', '202']",2,1,0,0,FSFJBA-D-L-M
266,FSFJBA-D20-L270-M8-SC260,12-431-13-430-40-39-202-3-4-10-203-11,"['12', '431', '13', '430', '40', '39', '202', '3', '4', '10', '203', '11']",2,1,0,1,FSFJBA-D-L-M-SC
267,FSFJBA-D20-L320-M10,40-11-202-10-203-4-39-3,"['40', '11', '202', '10', '203', '4', '39', '3']",2,1,0,0,FSFJBA-D-L-M
268,FSFJBA-D20-L350-M8-SC340,4-3-431-12-202-40-39-430-11-10-203-13,"['4', '3', '431', '12', '202', '40', '39', '430', '11', '10', '203', '13']",2,1,0,1,FSFJBA-D-L-M-SC
269,FSFJBA-D20-L360-M8-SC350,40-39-4-202-10-3-11-203-430-431-12-13,"['40', '39', '4', '202', '10', '3', '11', '203', '430', '431', '12', '13']",2,1,0,1,FSFJBA-D-L-M-SC
270,FSFJBA-D25-L600-M12,202-39-4-10-40-11-203-3,"['202', '39', '4', '10', '40', '11', '203', '3']",2,1,0,0,FSFJBA-D-L-M
271,FSFJBA-D25-L600-M12,10-11-3-202-203-4-39-40,"['10', '11', '3', '202', '203', '4', '39', '40']",2,1,0,0,FSFJBA-D-L-M
272,FSFJBA-D25-L650-M12,202-4-39-40-3-10-11-203,"['202', '4', '39', '40', '3', '10', '11', '203']",2,1,0,0,FSFJBA-D-L-M
273,FSFJBA-D6-L50-M3,11-10-200-201-40-39,"['11', '10', '200', '201', '40', '39']",1,0,0,0,FSFJBA-D-L-M
274,FSFJBA-D6-L50-M3,10-200-201-11-40-39,"['10', '200', '201', '11', '40', '39']",1,0,0,0,FSFJBA-D-L-M
275,FSFJBA-D8-L48-M4,40-39-200-201-11-10,"['40', '39', '200', '201', '11', '10']",1,0,0,0,FSFJBA-D-L-M
276,FSFJBA-D8-L48-M4,39-40-11-200-10-201,"['39', '40', '11', '200', '10', '201']",1,0,0,0,FSFJBA-D-L-M
277,FSFJBA-D8-L48-M4,40-39-201-10-200-11,"['40', '39', '201', '10', '200', '11']",1,0,0,0,FSFJBA-D-L-M
278,FSFJBA-D8-L48-M4,40-39-11-10-200-201,"['40', '39', '11', '10', '200', '201']",1,0,0,0,FSFJBA-D-L-M
279,FSFJBA-D8-L48-M4,40-39-200-10-11-201,"['40', '39', '200', '10', '11', '201']",1,0,0,0,FSFJBA-D-L-M
280,FSFJBA-D8-L48-M4,40-39-11-201-10-200,"['40', '39', '11', '201', '10', '200']",1,0,0,0,FSFJBA-D-L-M
281,FSFJBA-D8-L48-M4,39-40-200-201-11-10,"['39', '40', '200', '201', '11', '10']",1,0,0,0,FSFJBA-D-L-M
282,FSFJBB-D12-L125.5-M6-N6,11-201-39-40-200-10,"['11', '201', '39', '40', '200', '10']",1,0,0,0,FSFJBB-D-L.-M-N
283,FSFJBB-D12-L125.5-M6-N6,201-200-40-39-10-11,"['201', '200', '40', '39', '10', '11']",1,0,0,0,FSFJBB-D-L.-M-N
284,FSFJBB-D12-L150-M6-N6-SC10,10-200-201-11-430-13-431-40-39-12,"['10', '200', '201', '11', '430', '13', '431', '40', '39', '12']",1,0,0,1,FSFJBB-D-L-M-N-SC
285,FSFJBB-D12-L160-M6-N6-WSC5-X5,201-10-200-11-40-491-39-12-490-13,"['201', '10', '200', '11', '40', '491', '39', '12', '490', '13']",1,0,0,1,FSFJBB-D-L-M-N-WSC-X
286,FSFJBB-D15-L480-M10-N10,4-10-202-40-203-11-3-39,"['4', '10', '202', '40', '203', '11', '3', '39']",2,1,0,0,FSFJBB-D-L-M-N
