client_cd,order_cd,pro_seq,pro_status_cd
53163,540646,1,3-4-5-6-39-40-10-202-203-11
53163,540656,1,10-200-11-201-39-40
53163,541087,1,3-4-10-204-11-205-39-40
53163,541135,1,39-40-3-4-5-6-10-202-11-203
53163,541147,1,39-40-3-4-5-6-10-202-203-11
53163,541160,1,10-200-11-201-39-40
53163,541168,1,3-4-39-40-10-204-205-11
53163,541174,1,10-204-205-39-40-11-3-4
53163,541244,1,201-11-39-40-10-200
53163,541327,1,3-4-5-6-10-202-203-11-39-40
53163,541328,1,3-4-5-6-10-202-203-11-39-40
53163,541378,1,3-4-12-480-13-481-39-40-10-204-11-205
53163,541378,2,3-4-11-39-40-12-480-13-481-10-204-205
53163,541585,1,12-310-13-311-39-40-3-4-10-204-205-11
53163,541850,1,11-39-40-201-10-200
53163,541852,1,11-39-40-201-10-200
53163,541853,1,39-40-10-200-201-11
53163,541919,1,10-200-201-11-39-40
53163,542071,1,11-39-40-10-200-201
53163,542073,1,11-39-40-10-200-201
53163,542074,1,39-40-10-200-201-11
53163,542213,1,10-204-205-11-12-310-13-311-39-40-3-4
53163,542668,1,12-430-13-431-10-200-201-39-40-11
53163,542669,1,12-430-13-431-10-200-201-39-40-11
53203,13235,1,39-40-3-4-12-310-13-311-10-204-205-11
53246,215163,1,3-4-5-6-10-202-203-11-39-40
53246,215168,1,3-4-5-6-10-202-203-11-39-40
53246,215521,1,3-4-39-40-10-204-205-11
53273,1011,1,39-40-3-4-10-202-11-203
53273,1046,1,10-202-11-203-3-4-39-40
53336,503233,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53336,503250,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53336,503263,1,3-10-202-203-11-12-430-13-431-39-40
53336,503356,1,203-11-12-430-13-431-39-40-3-4-5-6-10-202
53336,503430,1,10-202-11-203-12-430-13-431-39-40
53376,235416,1,39-40-3-4-10-202-203-11
53381,31427,1,39-40-3-4-10-202-203-11
53381,31483,1,39-40-3-4-10-202-203-11-12-430-13-431
53381,31499,1,12-13-430-431-39-40-3-4-10-202-203-11
53381,31500,1,3-4-10-202-11-203-12-430-13-431-39-40
53381,31500,2,3-4-10-202-11-203-12-430-13-431-39-40
53381,31505,1,39-40-3-4-10-202-11-203-12-430-13-431
53381,31514,1,12-430-13-431-39-40-3-4-10-202-203-11
53381,31872,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53381,31873,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53381,31874,1,10-202-203-11-3-4-5-6-12-430-13-431-39-40
53381,31891,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53381,31892,1,3-4-5-6-10-202-203-12-430-13-431-39-40-11
53381,31893,1,10-202-203-11-3-4-5-6-12-430-13-431-39-40
53381,31894,1,10-200-201-11-12-430-13-431-39-40
53381,31909,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53381,31910,1,3-4-5-10-202-11-203-12-430-13-431-39-40
53381,31911,1,10-202-203-11-5-6-12-430-13-431-39-40-3-4
53381,31912,1,10-200-201-11-12-430-13-431-39-40
53381,31926,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
53381,31927,1,10-202-203-11-12-430-13-431-39-40
53381,31928,1,10-202-203-11-5-6-12-430-13-431-39-40-3-4
53445,981,1,3-4-10-202-203-11-39-40
53454,311,1,39-40-3-4-10-202-11-203
53461,507620,1,3-4-10-202-203-11-39-40
53461,507783,1,10-200-201-11-39-40
53461,508134,1,39-40-10-202-11-203
53513,3176,1,3-4-5-6-10-202-203-39-40-11-12-430-13-431
53513,3179,1,3-4-5-6-10-202-203-39-40-11-12-430-13-431
53513,3368,1,3-39-4-40-5-6-10-202-203-11-12-430-13-431
53513,3369,1,3-4-5-6-39-40-10-202-203-11-12-430-13-431
53513,3370,1,3-4-39-40-5-6-10-202-203-12-430-13-431-11
53611,19331,1,10-202-203-11-39-40-3-4
53611,19388,1,39-40-10-202-203-11
53662,502217,1,10-202-11-203-12-430-13-431-39-40
53704,201022,1,202-203-11-201-39-40-10-200
53736,10273,1,39-40-3-4-10-202-203-11
53736,10274,1,10-200-201-11-39-40
53736,10275,1,3-4-10-202-203-11-39-40
53736,10287,1,10-200-201-11-39-40
53736,10289,1,10-200-201-11-39-40
53736,10362,1,39-40-10-200-201-11
53736,10365,1,39-40-3-4-10-202-203-11
53736,10425,1,39-40-10-202-203-11
53736,10426,1,39-40-10-202-203-11
53736,10464,1,3-4-10-202-11-203-39-40
53736,10554,1,39-40-3-4-10-202-203-11
53736,10555,1,39-40-3-4-10-202-203-11
53736,10567,1,39-40-3-4-10-202-203-11
53736,10568,1,39-40-3-4-10-202-203-11
53736,10589,1,3-4-10-202-203-11-39-40
53736,10590,1,3-4-10-202-203-11-39-40
53736,10613,1,39-40-3-4-10-202-11-203
53736,10617,1,10-202-11-203-39-40-3-4
53736,10649,1,39-40-3-4-5-6-10-202-11-203
53736,10650,1,3-4-5-6-10-202-39-40-11-203
53736,10653,1,39-40-3-4-5-6-10-202-11-203
53736,10653,2,3-39-40-5-6-10-202-11-203-4
53780,201686,1,39-40-3-4-10-202-11-203
53814,201211,1,39-40-10-200-201-11
53848,6731,1,3-4-10-202-203-11-39-40
53899,508396,1,3-4-5-39-40-6-10-202-11-203
53942,7097,1,3-4-10-202-203-11-39-40
53942,7097,2,3-4-10-202-203-11-39-40
53978,42234,1,39-40-10-202-203-11
53978,42243,1,39-40-10-200-201-11-12-430-431-444-13-445
53978,42289,1,10-202-203-11-39-40-3-4-5-6
54024,517372,1,39-40-10-204-205-11-3-4
54024,517465,1,39-40-10-200-201-11
54024,517488,1,39-40-10-200-11-201
54024,517543,1,39-40-10-204-205-11-3-4
54024,517616,1,11-39-40-10-200-201
54024,517784,1,10-200-201-11-39-40
54024,517803,1,10-200-201-11-39-40
54024,517822,1,10-200-201-11-39-40
54024,517865,1,10-200-201-11-39-40-12-506-13-507
54024,517870,1,10-200-201-39-40-11-12-506-13-507
54024,517876,1,10-200-201-11-39-40-12-506-13-507
55012,221905,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
55012,221914,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
55012,222579,1,10-202-203-11-12-430-13-431-39-40-3-4-5-6
55012,222580,1,10-202-203-11-12-430-13-431-39-40-3-4-5
55012,222581,1,10-202-203-11-12-430-13-431-39-40-3-4-5
55012,224163,1,3-4-5-39-40-10-202-203-11-12-13-430-431
55012,224218,1,39-40-3-4-5-6-10-202-11-203-12-430-13-431
55012,224525,1,3-4-10-202-203-11-39-40
55020,202333,1,12-430-13-431-39-40-3-4-5-6-10-202-11-203
55020,202333,2,12-430-13-431-39-40-3-4-5-6-10-202-203-11
55049,5933,1,39-40-3-4-10-202-203-11
55049,5933,2,39-40-3-4-10-202-203-11
55049,5933,3,39-40-3-4-10-202-11-203
55049,5933,4,39-40-3-10-202-203-11
55049,5933,5,11-203-39-40-3-4-10-202
55049,5933,6,4-10-202-11-203-39-40-3
55054,513741,1,11-12-430-13-431-39-40-3
55054,513741,2,11-203-12-430-13-431-39-40-3-10-202
55054,513756,1,10-202-203-11-12-430-13-431-39-40-3-4-5-6
55054,513756,2,10-202-203-11-12-430-13-431-39-40-3-4-5-6
55054,513783,1,3-4-5-6-10-202-203-11-39-40
55150,1898,2,205-11-39-40-10-204
55150,1898,3,205-11-39-40-10-204
55156,201638,1,3-4-5-6-10-202-11-203-39-40
55156,201642,1,3-4-5-6-10-202-11-203-39-40
55156,201696,1,10-202-11-203-39-40
55191,11098,1,39-40-3-4-5-6-10-202-203-11
55191,11158,1,12-430-431-13-39-40-3-4-10-202-11-203
55191,11162,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
55213,200520,1,3-4-5-6-10-202-203-11-39-40
55329,211643,1,10-202-203-11-39-40
55414,821,1,3-4-5-6-10-202-203-11-39-40
55425,8266,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
55425,8349,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
55425,8391,1,39-40-10-202-203-11-3-4-12-430-13-431
55428,3072,1,203-11-39-40-3-4-10-202
55428,3074,1,10-200-39-40-11-201
55428,3106,1,39-40-3-4-10-202-203-11
55428,3108,1,10-202-203-3-11-4-39-40
55434,501522,1,3-4-10-202-11-203-39-40
55452,201983,1,10-202-11-203-12-430-13-431-39-40
55452,201984,1,10-202-11-203-12-430-13-431-39-40
55456,509606,1,3-4-10-202-203-11-12-430-13-431-39-40
55456,509822,1,39-40-10-202-11-203-3-4
58023,3239,1,10-202-203-11-39-40-3-4-5-6
58119,3643,1,10-202-203-11-12-430-13-431-39-40-3-4-5-6
58119,3662,1,10-202-203-11-12-430-13-431-39-40
58119,3683,1,10-202-203-11-39-40-3-4
61092,2040,1,39-40-3-4-10-202-203-11
61092,2075,1,3-4-10-202-203-11-39-40
61092,2077,1,10-200-39-40-201-11
61092,2107,1,3-4-10-202-11-203-39-40
61092,2109,1,10-200-201-39-40-11
61092,2144,1,3-4-10-202-11-203-39-40
61092,2146,1,10-202-11-203-39-40
61220,213023,1,3-4-10-202-11-203-39-40
61220,213057,1,10-202-11-203-39-40-3-4
61220,213064,1,11-203-39-40-10-202-3-4
61319,6479,1,10-202-203-11-12-430-13-431-39-40-3-4
61319,6581,1,3-4-5-6-39-40-10-202-203-11-12-430-13-431
61319,6676,1,39-40-3-4-5-10-202-11-203
61319,6718,1,12-430-431-13-39-40-3-4-5-6-10-202-203-11
61319,6784,1,3-4-10-202-203-11-12-430-13-431-39-40
61319,6849,1,10-202-11-203-12-430-13-431-39-40-3
61319,6852,1,12-430-13-431-39-40-3-10-202-203-11
61319,6853,1,12-430-13-431-39-40-10-202-11-203
61334,507829,1,39-40-3-4-10-202-11-203
61499,202238,1,39-40-3-4-10-204-205-11
61499,202239,1,39-40-10-202-203-11-3-4
61499,202240,1,39-40-3-4-10-204-11-205
61499,202258,1,3-10-202-203-11-39-40
61499,202264,1,39-40-10-200-201-11
61547,505965,1,39-40-3-4-10-202-11-203
61562,542951,1,10-200-39-40-12-430-201-11-13-431
61562,542951,2,10-200-39-40-12-430-13-431-201-11
61562,542951,3,10-200-39-40-12-430-431-13-201-11
61562,542952,1,11-39-40-12-430-13-431-201-10-200
61562,542952,2,11-39-40-12-430-13-431-201-10-200
61562,543025,1,10-200-39-40-201-11
61562,543032,1,10-200-201-39-40-11-12-430-13-431
61562,543032,2,10-200-201-39-40-11-12-430-13-431
61562,543032,3,10-200-201-39-40-11-12-430-431-13
61562,543033,1,11-39-40-12-430-13-431-201-10-200
61562,543033,2,11-39-40-12-430-13-431-201-10-200
61562,543152,1,3-4-10-204-11-205-12-13-480-481-39-40
61562,543153,1,39-40-10-200-201-11-12-430-13-431
61562,543154,1,201-12-430-13-431-39-40-11-10-200
61562,543155,1,10-202-11-203-12-430-13-431-39-40-3-4
61562,543156,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
61562,543175,1,10-202-11-203-12-13-430-431-39-40-3-4-5
61562,543176,1,10-202-11-203-12-430-13-431-39-40-3-4-5-6
61562,543177,1,12-430-13-431-39-40-3-4-5-10-202-11-203
61562,543197,1,10-204-11-205-12-480-13-481-39-40
61562,543197,2,10-204-11-205-12-480-13-481-39-40
61562,543197,3,10-204-11-205-12-480-13-481-39-40
61562,543197,4,10-204-11-205-12-480-13-481-39-40
61562,543217,1,12-480-481-13-39-40-10-204-205-11
61562,543217,2,12-480-13-481-39-40-10-204-205-11
61562,543217,3,12-480-481-13-39-40-10-204-205-11
61562,543217,4,12-480-481-13-39-40-10-204-205-11
61562,543249,1,39-40-10-200-201-11-12-430-13-431
61562,543371,1,3-4-10-204-205-11-39-40
61562,543468,1,39-40-10-200-201-11
61562,543484,1,3-4-39-40-10-204-11-205
61562,543501,1,4-3-39-40-10-204-205-11
61562,543536,1,4-3-10-204-205-11-39-40
61562,543671,1,10-200-201-11-39-40
61562,543676,1,12-310-13-311-10-200-39-40-201-11
61562,543679,1,201-11-12-13-310-311-39-40-10-200
61562,543708,1,3-4-39-40-10-204-205-11
61562,543729,1,3-39-40-10-204-11-205
61562,543748,1,3-4-39-40-10-204-205-11
61562,543909,1,10-200-12-430-13-431-39-40-201-11
61562,543924,1,201-11-12-310-13-311-39-40-10-200
61562,543974,1,3-4-5-6-10-202-11-203-12-366-13-367-39-40
61562,543977,1,39-40-10-200-201-11-12-430-13-431
61562,544003,1,3-4-10-204-205-11-12-310-13-311-39-40
61562,544028,1,8-200-11-201-39-40
61562,544029,1,39-40-8-200-11-201-12-430-13-431
61562,544043,1,10-202-11-203-12-430-13-431-39-40
61562,544066,1,12-13-310-311-39-40-10-200-201-11
61562,544084,1,10-200-201-11-39-40-12-310-13-311
61562,544085,1,201-11-39-40-10-200-12-430-13-431
61562,544103,1,39-40-10-200-201-11-12-310-13-311
61562,544122,1,11-12-430-431-13-39-40-10-200-201
61562,544123,1,8-200-39-40-11-201-12-430-13-431
61562,544124,1,10-200-201-11-39-40-12-13-310-311
61562,544131,1,3-4-10-204-205-11-39-40-12-13-310-311
61562,544294,1,12-13-430-431-39-40-10-200-201-11
61562,544295,1,12-430-13-431-39-40-10-200-201-11
61562,544335,1,4-12-480-13-481-3-10-204-11-205-39-40
61562,544335,2,4-12-480-13-481-3-10-204-205-11-39-40
61562,544335,3,4-12-480-13-481-3-10-204-205-11-39-40
61562,544468,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
61562,544472,1,10-200-201-11-39-40-12-430-13-431
61562,544473,1,10-200-201-11-12-430-431-13-39-40
61562,544477,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
61562,544481,1,10-200-201-11-39-40-12-430-13-431
61562,544482,1,10-200-201-11-12-430-431-13-39-40
61562,544486,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
61562,544571,1,3-10-202-203-39-40-11-12-430-13-431
61562,544611,1,10-200-201-11-39-40
61562,544612,1,10-200-201-39-40-11-12-430-13-431
61562,544649,1,12-430-13-431-39-40-3-4-10-202-11-203
61562,544653,1,10-200-39-40-201-11
61562,544708,1,3-4-39-40-10-202-203-11-12-430-13-431
61562,544743,1,10-200-201-11-39-40
61562,544844,1,10-200-39-40-201-11
61562,544845,1,10-200-39-40-11-201-12-430-13-431
61562,544862,1,10-200-11-201-39-40
61562,544949,1,3-4-12-310-13-311-39-40-10-204-205-11
61562,544970,1,10-200-201-39-40-11-12-430-13-431
61562,544977,1,10-200-201-39-40-11
61562,544978,1,10-200-201-39-40-11-12-430-13-431
61562,545539,1,12-430-13-431-39-40-10-200-201-11
61562,545633,1,10-200-39-40-201-11
61562,545674,1,39-40-10-200-201-11
61576,204262,1,11-201-12-506-13-507-39-40-10-200
61605,523527,1,10-200-201-11-39-40
61605,524127,1,10-204-205-11-3-4-39-40
61664,3461,1,10-200-201-11-39-40
61664,3486,1,10-200-201-11-39-40
61664,3489,1,3-4-10-202-203-11-39-40
61667,204951,1,10-200-201-11-39-40
61667,204965,1,10-204-205-11-39-40-3-4-12-310-13-311
61667,205003,1,39-40-11-10-200-201
61667,205138,1,12-430-13-431-3-4-5-6-39-40-10-202-11-203
61731,247031,1,10-202-203-11-39-40-3-4
61731,247138,1,12-430-13-431-39-40-10-202-203-11
61731,247357,1,39-40-10-202-11-203
61731,247884,1,10-204-205-11-39-40-3-4
61731,247905,1,39-40-3-4-10-202-11-203
61731,247992,1,39-40-3-4-5-6-10-202-203-11
61731,248119,1,39-40-3-10-202-203-11
61733,510203,1,11-39-40-3-4-10-202-203
61733,510203,2,11-203-39-40-3-4-10-202
61733,510342,1,39-40-3-4-10-202-203-11
61733,510342,2,39-40-3-4-10-202-11-203
61733,510509,1,10-200-201-12-480-13-481-39-40-11
61733,510509,2,10-200-201-12-480-13-481-39-40-11
61733,510519,1,3-4-39-40-10-202-11-203
61733,510519,2,3-4-39-40-10-202-11-203
61733,510519,3,39-40-3-4-10-202-11-203
61733,510519,4,39-40-3-4-10-202-11-203
61733,510519,5,39-40-3-4-10-202-203-11
61733,510519,6,203-11-39-40-3-4-10-202
61733,510519,7,10-202-11-203-39-40-3-4
61733,510567,1,11-203-39-40-3-4-10-202
61733,510743,1,3-4-10-202-203-11-39-40
61733,510770,1,11-39-40-201-12-430-13-431-10-200
61733,510779,1,3-4-10-202-11-203-39-40
61733,510859,1,10-202-203-11-39-40
61733,510859,2,10-204-202-11-203-205-39-40
61733,510859,3,39-40-10-202-11-203
61733,510859,4,3-4-5-6-39-40-10-202-203-11
61733,510859,5,39-40-3-4-5-6-11
61733,510859,6,39-40-3-4-5-6-10-202-203-11
61733,510874,1,11-39-40-3-4-5-6-10-202-203
61733,510874,2,11-39-40-3-4-5-6-10-202-203
61733,510874,3,11-39-40-10-202-203
61733,510874,4,11-39-40-10-202-203
61733,510874,5,11-39-40-10-202-203
61733,510874,6,203-11-39-40-10-202
61733,511090,1,11-201-39-40-10-200
61826,202174,1,10-202-11-203-39-40
61826,202176,1,3-4-10-202-203-11-39-40
61886,215523,1,3-4-10-202-203-11-39-40
61886,215609,1,39-40-12-430-13-431-10-200-201-11
61886,215610,1,12-13-430-431-39-40-3-4-5-6-10-202-203-11
61886,215671,1,39-40-3-10-202-203-11-12-430-13-431
61886,215750,1,12-430-10-202-13-431-203-11-39-40
61891,549378,1,3-4-10-202-203-11-12-13-310-311-39-40
61891,549383,1,3-4-10-202-203-11-12-310-13-311-39-40
61891,551016,1,3-4-10-202-203-11-39-40
61891,551016,2,3-4-10-202-203-11-39-40
61891,552560,1,39-40-3-4-5-6-10-202-203-11
61891,552756,1,10-200-201-11-39-40
61891,553020,1,3-4-10-204-205-11-39-40
61891,553020,2,3-4-10-204-205-11-39-40
61891,553020,3,3-10-204-205-11-39-40
61917,503887,1,39-40-3-4-5-6-10-202-11-203
61917,503887,2,39-40-3-4-5-6-10-202-203-11
61917,503896,1,39-40-3-4-10-202-203-11
61963,4251,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
62002,13861,1,3-4-5-6-10-202-11-203-12-13-39-430-431-40
62014,511232,1,39-40-3-4-10-202-203-11
62051,503896,1,39-40-10-202-11-203-3-4-5-6
62051,503954,1,39-40-3-4-5-10-202-11-203
62183,504864,1,10-200-12-430-13-431-39-40-201-11
62183,504865,1,12-310-13-311-3-10-204-11-205-39-40
62183,504897,1,12-310-13-311-39-40-3-4-10-202-203-11
62183,504908,1,10-202-203-11-12-430-13-431-39-40-3-4
62183,504924,1,3-4-12-430-13-431-39-40-10-202-11-203
62183,504933,1,12-430-13-431-39-40-10-202-11-203-3-4-5-6
62183,504938,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
62296,528284,1,10-202-203-11-39-40-3-4
62296,528384,1,10-202-203-11-12-430-431-444-13-445-39-40
62296,528653,1,12-490-13-491-3-4-5-6-39-10-202-11-203-40
62296,528684,1,10-200-201-11-39-40
62296,528813,1,203-11-39-40-3-4-10-202
62296,528969,1,3-4-10-202-11-203-39-40
62300,10189,1,11-12-480-13-481-39-40-10-200-201
62300,10190,1,11-12-480-13-481-39-40-10-200-201
62300,10192,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
62360,500471,1,39-40-3-4-5-6-10-202-11-203
62384,507075,1,39-40-10-200-11-201-12-430-13-431
62384,507091,1,11-12-310-13-311-39-40-201-10-200
62384,507117,1,12-13-430-431-39-40-10-200-11-201
62384,507126,1,11-39-40-201-12-310-13-311-10-200
62384,507174,1,201-11-39-40-10-200
62384,507292,1,3-4-39-40-10-202-11-203-12-430-13-431
62384,507303,1,11-203-39-40-10-202-3-4
62384,507386,1,201-11-12-430-13-431-39-40-10-200
62384,507387,1,10-200-201-11-39-40-12-430-13-431
62384,507407,1,11-12-310-13-311-39-40-10-202-203-3-4
62384,507458,1,39-40-3-4-10-202-203-11
62384,507461,1,39-40-3-4-5-6-10-202-203-11
62384,507474,1,39-40-3-4-10-202-203-11
62384,507479,1,39-40-201-11-10-200
62384,507482,1,10-200-11-201-39-40
62384,507527,1,39-40-11-203-10-202
62384,507532,1,10-202-203-11-39-40
62384,507548,1,10-200-201-11-39-40-12-310-311-13
62384,507560,1,11-39-40-3-4
62384,507579,1,201-11-39-40-10-200
62384,507580,1,11-39-40-10-200-201
62384,507583,1,11-39-40-3-4-10-202-203
62384,507587,1,10-202-11-203-3-4-39-40
62384,507609,1,3-4-10-202-203-11-39-40
62384,507620,1,12-430-13-431-201-11-39-40-10-200
62384,507644,1,3-4-10-202-203-11-39-40
62384,507683,1,10-202-203-11-39-40-4-3
62384,507693,1,10-202-203-11-39-40-3-4
62384,507697,1,12-430-13-431-39-40-201-11-10-200
62384,507697,2,39-40-12-430-13-431-10-200-201-11
62384,507697,3,39-40-12-430-13-431-10-200-201-11
62384,507697,4,430-13-431-39-40-201-11-12-10-200
62384,507718,1,39-40-201-11-10-200
62384,507725,1,3-4-10-202-11-203-39-40-12-310-13-311
62384,507738,1,10-202-203-11-39-40-3-4-5-6
62384,507783,1,12-13-430-431-39-40-10-200-201-11
62418,509138,1,10-200-201-11-39-40
62427,500280,1,12-430-13-431-39-40-11-3-4-10-202-203
62451,201156,1,12-480-13-481-39-40-3-4-5-6-10-202-203-11
62476,517452,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
62476,517659,1,39-40-3-4-5-10-202-203-11-12-430-13-431
62476,517752,1,203-11-12-430-13-431-39-40-3-4-5-6-10-202
62476,517763,1,3-4-5-6-10-202-11-203-39-40
62476,517807,1,3-4-5-6-10-202-12-430-13-431-39-40-203-11
62476,517887,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
62476,518228,1,203-11-39-40-10-202
62539,202103,1,39-40-10-202-203-11-3-4
62548,205841,1,39-40-3-4-5-6-10-202-203-11
62548,205843,1,39-40-3-4-5-6-10-202-203-11
62556,501468,1,10-200-201-11-39-40
62556,501469,1,10-200-201-11-39-40
62556,501523,1,10-200-201-11-39-40
62653,99559,1,39-40-10-200-201-11
62653,99728,1,3-39-40-10-202-11-203-12-480-13-481
62653,99746,1,3-4-39-40-10-202-11-203-12-480-13-481
62653,99836,1,39-40-201-11-10-200
62653,99836,2,39-40-201-11-10-200
62653,99836,3,39-40-201-11-10-200
62653,99837,1,10-200-201-11-39-40
62653,99882,1,39-40-10-200-201-11
62653,99969,1,3-4-39-40-12-480-13-481-10-204-11-205
62653,99988,1,3-4-39-40-12-480-13-481-10-204-11-205
62653,100069,1,39-40-10-200-201-11
62653,100074,1,3-4-39-40-10-204-11-205
62653,100369,1,201-39-40-11-12-506-13-507-10-200
62653,100463,1,202-203-11-201-12-430-13-431-39-40-10-200
62653,100472,1,12-310-13-311-39-40-3-4-10-204-205-11
62653,100474,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
62653,100491,1,202-203-11-201-12-430-13-431-39-40-10-200
62653,100498,1,12-310-13-311-39-40-3-4-10-204-205-11
62653,100501,1,10-200-39-40-201-11
62653,100517,1,3-4-5-6-10-202-11-12-430-13-431-39-40-203
62653,100528,1,10-202-203-11-12-430-13-431-3-4-5-6-39-40
62653,100529,1,3-4-10-202-203-11-12-430-13-431-39-40
62653,100536,1,10-202-11-203-39-40-3-4-5-6
62653,100539,1,10-200-201-11-39-40
62653,100540,1,10-200-11-201-39-40
62653,100541,1,39-40-3-4-10-202-203-11
62653,100569,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
62653,100580,1,3-4-10-204-205-11-39-40
62653,100591,1,10-200-39-40-201-11
62653,100592,1,39-40-10-200-201-11
62653,100593,1,10-200-39-40-201-11
62653,100602,1,39-40-10-200-201-11
62653,100603,1,10-200-201-39-40-11
62653,100606,1,3-4-10-202-203-11-12-13-430-431-39-40
62653,100619,1,10-200-39-40-12-430-13-431-201-11
62653,100624,1,39-40-10-200-201-11
62653,100625,1,10-200-39-40-201-11
62653,100721,1,3-4-10-202-11-203-39-40
62653,100734,1,10-200-11-201-39-40
62653,100875,1,12-506-13-507-39-40-10-200-201-202-11-203
62653,101071,1,10-200-201-11-39-40
62653,101105,1,39-40-3-4-5-6-10-202-11-203-12-430-13-431
62653,101106,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
62653,101155,1,11-201-10-200-39-40
62653,101223,1,10-200-201-11-39-40
62653,101231,1,10-200-201-11-39-40
62653,101245,1,3-4-5-6-39-40-10-202-203-11-12-13-430-431
62653,101396,1,39-40-10-202-11-203-3-12-480-13-481
62653,101606,1,39-40-3-4-10-202-11-203
62653,101659,1,10-200-201-11-12-430-13-431-39-40
62653,101662,1,10-200-201-11-12-430-13-431-39-40
62653,101684,1,39-40-12-430-13-431-10-202-11-203
62653,101726,1,10-202-12-310-311-13-11-203-39-40-3-4
62653,101906,1,10-200-201-11-39-40
62653,101978,1,10-200-12-430-13-431-39-40-201-11
62653,101986,1,10-200-12-13-430-431-39-40-201-11
62653,101995,1,10-202-11-203-12-430-13-431-3-4-39-40
62653,102005,1,10-202-11-203-12-430-13-431-3-4-39-40
62653,102017,1,10-200-201-11-39-40
62653,102580,1,39-40-10-202-203-11
62653,102676,1,3-10-202-11-203-39-40
62653,102695,1,39-40-10-200-201-11
62653,102774,1,3-4-10-204-205-11-39-40
62653,102775,1,39-40-10-202-203-11
62653,102778,1,39-40-10-200-201-11
62653,102781,1,10-202-203-11-39-40
62653,102871,1,39-40-11-3-4-10-202-203
62653,102874,1,39-40-11-3-4-10-202-203
62653,102877,1,10-200-201-11-12-480-13-481-39-40
62653,102878,1,10-200-201-11-12-480-13-481-39-40
62653,102937,1,3-4-10-202-203-11-39-40
62653,102951,1,39-40-10-200-11-201
62653,103020,1,39-40-11-203-3-4-10-202
